,01:05:55,26.3,11974,14612,28217,8952,19444,14058,33504,18346,27197,20255,19885,24967,27760,20795,23344,21277,28839,20225,15468,27076,30024,9140,38992,22419,15175,16577,26247,13958,22119,15286,22306,20268,9298,21306,32472,24683,4068,32922,10889,26211,21514,6787,27065,19226,13619,3368,24859,27765,5846,15434,6097,10396,15992,19786,12995,18522,13549,10083,13095,24810,16753,19884,13244,21264,19514,4750,14051,14414,13323,15642,23024,21100,272,25,41,147,62,337,50,769,135,1579,237,3023,702,7177,1728,13772,2839,26315,6694,50252,12657,71755,8331,11193
,01:06:11,26.3,12002,14993,28120,8878,19496,14330,33528,17889,27616,20697,19872,24647,27852,20504,23499,21350,29625,20865,15934,27101,29587,9083,38599,23061,15257,16275,26135,14225,21861,14988,22191,20712,9526,21133,33008,24275,4005,33380,11035,26784,22155,6797,26936,19351,13920,3355,24710,27752,5665,15668,5981,10478,16044,19277,13269,18758,13439,10188,12945,25279,17286,20277,13413,21413,19080,4743,13903,14504,13576,15633,22717,21079,267,0,9,149,61,341,40,754,157,1536,191,2937,704,7405,1862,13830,2867,26493,6536,51157,12600,70804,8146,11266
,01:06:27,26.3,11961,14778,28413,8911,19590,14560,33634,18243,27510,20797,19568,25392,28315,20814,23118,21346,29244,20661,16070,27212,30334,9299,38693,22970,15413,16762,26444,14070,22263,14928,22284,21151,9380,21244,32385,24683,4022,34378,11156,26476,21327,6813,27212,19009,13620,3425,24546,28150,5828,15715,6168,10602,15876,19602,12956,18925,13407,10285,13301,25554,17375,20048,13483,21483,19400,4995,13910,14216,13451,15586,22836,21051,284,0,6,170,39,325,45,749,147,1543,220,2933,705,7166,1901,13912,2913,26124,6727,50778,12819,71206,8267,11301
,01:06:43,26.3,11870,14781,27837,8996,19556,14427,33428,18537,27668,20849,19930,25046,27731,20906,23367,21518,28887,20912,15893,26970,29554,9352,38300,22836,15281,16686,26809,14287,21677,14844,22475,21048,9304,21271,33375,24562,4063,33499,11283,26623,21600,6846,26904,19168,13787,3371,24974,27535,5830,15874,6137,10629,16307,20310,13276,18932,13782,10368,13284,25517,17278,20300,13493,20948,19555,4932,13908,14120,13731,15660,23314,21470,250,0,66,169,52,273,52,762,124,1593,246,3031,707,7404,1815,13905,2916,26683,6703,50618,12318,71831,8190,11394
,01:06:59,26.3,12035,15187,29016,9036,19597,14503,33274,18226,27483,20770,19706,25911,27863,21499,23801,21349,28775,21009,16162,27343,30478,9322,38643,22771,15460,16621,26647,14425,22514,14907,22456,20827,9458,21812,32947,24831,4121,33879,11315,26503,21779,6718,26920,19283,14015,3363,25416,27170,5984,15951,6249,10562,16071,19647,13235,18812,13843,10200,12989,25871,17390,20341,13776,21759,19631,4697,14087,14558,13505,15448,23444,21338,247,0,50,149,0,332,74,772,105,1573,219,2999,702,7351,1802,13751,2836,26709,6730,50592,12546,70947,8312,11305
,01:07:15,26.3,12141,15058,29036,9111,19828,14607,33761,18179,27655,20872,19858,25222,28410,20580,23713,21288,28953,20872,16197,27540,30504,9412,39014,23421,15303,16984,26711,14598,22592,15125,22795,21192,9491,21659,33380,24469,4157,34437,11251,27009,21856,6859,27628,19436,13989,3407,24955,27927,5960,15898,6305,10473,16386,19779,13261,19252,13901,10336,13157,25458,17981,20412,13636,21364,19698,5265,14021,14482,13745,15887,23521,21288,269,0,11,132,7,322,0,759,120,1520,191,3010,712,7355,1832,13880,2940,26520,6728,50356,12852,70396,8438,11411
,01:07:31,26.3,12020,15136,28244,9027,19587,14789,33132,18553,27158,20772,19864,24984,28964,20480,24026,21479,28991,21265,16403,27515,30971,9315,38606,23433,15502,17151,26813,14328,22056,15328,23078,21006,9500,21470,33734,24600,4123,33270,11428,26915,22161,6665,27693,19440,13957,3371,25144,28844,6002,15759,6373,10663,16468,19797,13425,19136,13704,10399,13242,25976,17939,20040,13809,21441,19999,4997,13833,14539,13754,15748,23685,20886,285,0,45,205,39,315,40,756,117,1555,234,2952,703,7314,1823,13883,2876,26514,6699,50735,12786,71551,8121,11317
,01:07:47,26.3,12054,15176,28725,9197,19917,14641,33790,18649,27620,20944,19851,25651,28485,21109,24037,21280,29334,21385,16272,27712,30513,9412,38219,23159,15500,16354,27132,14514,22678,15286,22466,21279,9508,21550,33213,25114,4135,34242,11450,26823,22269,6751,27546,19779,14183,3381,25427,28148,5863,15975,6198,10658,16535,20135,13512,19039,13730,10469,13534,25357,17335,20495,13485,21907,20191,4892,14238,14598,13591,16029,23933,21334,270,0,5,206,22,276,79,762,76,1533,204,2949,731,7244,1829,13912,2932,26340,6611,48794,12783,70402,8438,11237
,01:08:03,26.3,12109,15180,28954,9140,20000,14597,33935,18852,27460,20880,20144,25520,28896,21530,24167,21331,29151,21309,16274,27400,30877,9447,39454,23478,15531,16453,26669,14589,22365,15119,22592,21717,9719,21689,33683,25026,4141,34174,11311,26666,21690,7051,27610,19778,14196,3401,25080,27959,5962,15855,6368,10823,16678,20143,13635,19513,13587,10449,13312,26255,17907,20564,13784,21607,20210,5164,14348,14595,13701,16153,23528,21748,277,0,17,201,59,310,47,765,161,1569,234,2951,729,7240,1879,13641,2866,26477,6682,50520,12783,70823,8450,11363
,01:08:19,26.3,12170,15235,28522,9922,20071,14934,34227,18196,27818,20817,20256,26084,28750,21248,24473,21517,29735,21440,16288,27984,30980,9465,39629,23518,15313,16635,27108,14438,22707,15006,22450,20785,9888,20973,33042,24555,4273,34291,11471,27037,22513,6843,27903,20173,14053,3395,24636,28159,6098,16177,6288,10705,16675,20362,13724,19830,14112,10431,13680,26332,18349,20585,13906,22153,20167,4865,14375,14845,13685,15936,23662,21283,245,0,0,133,24,295,59,757,120,1601,245,3006,722,7312,1802,13725,2812,26862,6842,49966,12908,71489,8398,11014
,01:08:35,26.3,12362,15293,29188,9954,20267,15038,34085,18682,27764,21031,20398,25553,28498,21566,24107,22003,29675,21367,16632,27921,31263,9628,38974,23503,15605,17056,27416,14937,22878,14886,22740,20797,9718,21883,33834,25200,4284,34091,11831,26868,22112,6922,27313,20328,14067,3475,25632,28198,6058,16182,6317,10805,16779,20276,13870,19535,14239,10720,13803,25969,18044,20589,13698,21485,20014,4907,13947,14755,13761,16157,24361,21611,265,0,41,147,35,322,68,805,157,1563,247,2996,682,7298,1812,14138,2851,26703,6715,49095,12613,71465,8532,11175
,01:08:51,26.3,12413,15312,29117,10287,20338,14934,34359,18856,27585,21103,19716,25394,28809,21298,24393,21852,29247,21310,16278,27807,31237,9545,39440,24044,15731,16737,27400,14504,22980,14873,22806,21526,9925,21762,33917,25247,4307,34081,11629,27829,22396,6875,27604,20492,14236,3411,25640,28620,6011,16279,6400,10924,16844,20454,13795,19404,13967,10527,13817,25855,18219,20526,13762,22176,20146,4942,14503,14692,13901,15690,24115,21704,254,0,43,166,45,259,67,718,134,1563,222,3062,703,7284,1811,13603,2849,26847,6576,50186,12257,71707,8641,11004
,01:09:07,26.3,12281,15425,29432,9888,20310,15415,34403,18703,28043,21051,20040,25930,28544,21499,24116,21911,29677,20850,16661,28308,30476,9400,39033,23784,15423,17313,27738,14648,22511,15549,23233,21841,9743,21982,34510,24877,4243,34414,11346,26926,22118,7125,27875,20299,14055,3482,25280,28394,6134,16003,6430,10955,16936,20176,13944,19583,14468,10519,13739,26009,18238,20916,13987,22441,20361,4800,14353,14652,13916,16167,24419,21628,248,2,12,136,35,305,75,764,172,1578,245,3002,718,7185,1821,13765,2948,26257,6655,50250,12571,72077,8348,11308
,01:09:23,26.3,12458,15446,29440,10075,20364,15111,33734,18676,28259,20861,19815,25904,28721,21557,24482,21976,29512,21026,16359,27908,30620,9425,38999,23583,15487,17109,27591,14733,23006,15625,23425,21491,9629,21735,34204,25543,4313,34269,11606,27512,22172,7107,27563,20550,14398,3477,25999,28208,6185,16499,6465,10988,17135,20185,13873,19951,14359,10391,13854,26210,18257,21176,13818,22258,20247,5143,14460,14892,13782,16343,24083,21726,245,0,28,172,27,281,31,757,121,1574,242,2988,723,7179,1831,13706,2867,25882,6730,49206,12686,69668,8574,11155
,01:09:39,26.3,12377,15616,29066,10230,20724,15327,34461,18720,28181,21077,20337,26087,28703,21259,24331,22449,30734,21594,16916,27986,31469,9578,39987,23817,15776,16538,27749,14640,22868,15558,23230,21324,9728,21986,34309,25662,4380,34649,11684,27579,21632,6975,28171,20693,14201,3479,26054,28737,6248,16060,6356,10790,17060,20795,13902,20002,14578,10517,13970,26664,18650,21314,14238,22377,20468,4903,14440,15007,13990,15910,24394,22244,257,3,41,162,60,296,10,725,141,1543,196,2959,723,7271,1858,13595,2876,26223,6615,50545,12870,71295,8684,11183
,01:09:55,26.4,12485,15607,29037,10467,20315,15200,34805,18908,27781,21233,20381,26307,28649,21768,24355,22245,29648,21765,16667,27870,31229,9546,39760,23801,15934,16893,27867,14827,22781,15347,22706,21807,9886,22127,34589,25479,4293,34375,11688,27634,22578,6957,28014,20801,14466,3608,25857,28558,6093,16244,6477,10872,17226,21112,14139,20086,14745,10685,13900,26862,18404,20817,13916,22837,20579,4775,14625,14931,13912,16205,24617,22367,240,0,65,169,51,294,52,744,93,1571,222,2968,754,7245,1791,13857,2984,26174,6664,50426,12795,70789,8741,11193
,01:10:11,26.4,12131,15662,29158,10140,20655,15347,34497,18867,28134,21544,20479,26026,28510,21739,24184,22297,29631,21840,16471,27729,31213,9533,39140,24180,15718,16933,27930,14876,22922,15361,23206,21551,9961,21963,34129,25293,4247,33953,11539,27568,22491,7103,27789,20944,14228,3549,26119,29034,6331,16421,6481,10989,17093,21139,13807,19982,14657,10795,14048,27051,18394,21398,14245,22628,20173,5234,14333,14798,14244,16706,24625,22457,283,0,49,179,14,274,26,798,144,1595,235,3044,700,7270,1857,13912,2963,26714,6701,50395,12841,71434,8720,11252
,01:10:27,26.4,12487,15194,29595,10288,20291,15032,34314,19121,28490,21347,19973,26054,29226,21835,24961,21815,30078,21922,16766,28151,31135,9566,39706,24445,15627,17407,27953,14671,22974,15668,23549,21718,10051,21715,34030,25785,4372,34938,11730,28360,22118,7112,27981,20650,14639,3627,25431,29025,6216,16270,6515,11071,17183,20547,14302,19938,14938,10612,14264,26628,18449,21169,14279,23020,20736,5107,14711,15194,14315,16488,24499,22044,270,18,3,153,53,285,75,728,125,1580,241,2897,688,7291,1810,13691,2819,27103,6543,50424,12794,70016,8527,11266
,01:10:43,26.4,12589,15585,29695,10405,20537,15460,34274,18634,27994,20910,20287,26687,29409,21881,24967,21964,30032,21956,16904,28424,31053,9620,39444,24165,15779,17221,27638,14900,23329,15422,23485,22186,10033,22160,33784,25937,4475,34746,11708,28017,22558,6978,28308,20695,14307,3552,25651,29153,6292,16555,6705,11088,17124,20658,14365,20189,14403,10908,14168,27061,18812,20961,14420,23306,20377,4748,14679,15059,14413,16347,25102,22853,287,0,22,186,43,315,41,774,107,1594,195,2994,709,7281,1875,13341,2892,26271,6715,50128,12911,71264,8772,11186
,01:10:59,26.4,12541,15781,29885,10202,20976,15526,34501,19298,28090,21569,20652,26701,29062,21621,24872,22535,29885,21951,16737,28115,31572,9563,39893,24625,15871,17002,28172,14823,23028,15655,23775,22073,9932,22153,34905,26192,4390,34969,12037,28299,22625,6995,28319,20780,14539,3556,26167,29056,6303,16232,6641,11154,17444,21156,14079,20328,14863,10692,14371,27426,18825,21345,14140,23159,20581,5039,14697,15106,14248,16173,25045,22403,250,19,26,156,62,292,25,751,135,1542,260,2973,668,7292,1853,13744,2862,26214,6721,49730,12851,71339,8806,11226
,01:11:15,26.4,12714,15834,29851,10505,20858,15228,34980,19249,28363,22028,20726,26690,29666,21914,25092,22555,30370,22259,16782,28569,31014,9727,39375,24966,15997,17047,28464,14579,23267,15737,23735,22446,10078,21835,34113,26184,4372,35031,11732,27343,22337,6977,28591,20794,14349,3589,26165,28913,6194,16501,6592,11264,17480,20806,13973,20272,14720,10857,14312,27511,18714,21101,14488,23153,20477,4877,14759,15338,14459,16323,25200,22626,263,45,13,151,45,307,76,763,154,1568,215,2882,717,7201,1878,13604,2842,26243,6704,49339,12984,70644,8799,11238
,01:11:31,26.4,12623,15954,29759,10483,20939,15491,34838,19242,28052,21702,20627,26105,29310,22179,25151,22125,30366,21978,16918,28656,31687,9656,40296,25001,15760,17250,28501,14919,23694,15418,23924,22200,9904,22782,35216,26206,4571,35117,11984,28527,22163,7083,28913,20762,14504,3503,25789,29324,6290,16960,6708,11085,17455,21408,14214,19899,14736,10769,14368,26762,18912,21742,14469,23315,20779,5329,14944,15289,14550,16686,25019,22536,271,0,0,158,56,311,28,741,132,1574,227,2997,703,7239,1863,13731,2942,26369,6709,50170,12736,71096,8857,11091
,01:11:47,26.4,12480,15750,29846,10379,20867,15584,35255,19147,29040,21681,20267,27184,29667,22293,24607,22572,30416,22384,16931,28156,31940,9452,39913,25042,15871,17471,28210,14913,23038,15880,23961,21874,10054,22645,35117,26104,4370,35610,12147,28338,22532,7128,28992,20387,14810,3650,26022,29507,6241,16296,6678,11025,17393,20936,14315,20643,15112,10799,14367,26867,18701,21394,14737,23299,20911,5082,14862,15322,14554,16747,25307,22762,244,0,35,133,42,322,22,739,121,1542,207,3036,726,7260,1787,13656,2801,26135,6780,49143,12826,71111,8859,11030
,01:12:03,26.4,12665,15932,29604,10550,21091,15079,35095,19241,28346,21867,20398,26925,29970,22333,25069,22691,30276,21778,17036,28798,31979,9749,39975,24566,15828,17495,28589,15162,23623,15819,24156,22399,10191,21910,35334,26558,4439,35544,11694,28114,23090,7186,29528,20191,14419,3630,26829,29550,6386,16759,6623,11380,17475,21345,14474,20411,15096,10863,14302,27215,19432,21100,14688,23567,20689,4791,15009,15387,14651,16567,25420,22982,234,13,29,185,63,272,57,763,134,1545,246,2963,696,7339,1839,13508,2907,27080,6614,50206,12860,70451,8924,11239
,01:12:19,26.4,12727,16090,29804,10531,21214,15614,34014,19150,28507,21863,20832,26743,29800,22485,25221,22253,30076,22103,17125,28705,32089,9660,40202,24403,15804,17541,28503,14708,23587,15836,24091,22421,10044,22657,35177,26219,4468,34392,11986,28171,22756,7091,30063,20430,14546,3649,26044,29370,6443,16986,6599,11268,17637,21423,14131,20088,15078,10714,14383,27272,19387,22121,14576,23410,21148,5402,15006,15714,14675,16741,25377,22655,244,0,0,146,43,254,44,791,99,1558,251,2928,706,7297,1850,13516,2842,26184,6694,50414,12840,70640,8951,11306
,01:12:35,26.4,12833,15882,29154,10659,21339,15335,34851,19000,28185,21997,20194,27082,29841,22448,25070,22266,30727,22442,17166,28903,32255,9665,40563,24815,16128,17386,28778,15109,23228,15508,23670,22148,10240,22348,35751,26675,4516,34972,11758,28661,23266,7195,30642,20080,14791,3631,26770,29798,6389,16804,6701,11413,17775,21688,14450,20664,15490,11032,14538,27381,18945,21667,15064,24068,21111,5172,15074,15392,14666,16853,25758,23016,265,0,14,187,17,306,76,723,122,1503,258,2938,707,7344,1786,13745,2911,26349,6776,50026,12903,71363,9031,11009
,01:12:51,26.4,12611,16036,29688,10770,21284,15321,34448,19514,28335,21727,21072,27014,29375,22470,25335,22661,30421,22020,16915,29113,31859,9747,40371,25389,16100,17716,28081,15108,23684,15894,24040,22232,10222,22470,35708,26562,4505,35168,12005,28836,22611,7269,30577,20218,14804,3669,26539,29344,6362,16898,6631,11365,17955,21526,14442,20845,15287,11194,14507,27316,19524,22038,14719,23582,21323,4911,15073,15467,15076,17045,25362,22966,270,4,24,136,28,298,42,754,100,1577,241,2978,719,7304,1941,13616,2865,26196,6862,49619,12888,71270,8917,11177
,01:13:07,26.4,12809,16067,30039,10704,21455,15864,35234,19729,28862,21456,20656,27217,29846,22342,25413,22856,30814,22164,17263,29042,32099,9793,41014,25698,16325,17562,28863,15024,23499,15722,24453,22403,10200,22776,35811,26881,4559,35899,12084,28619,23112,7136,30484,20252,14728,3627,26513,29201,6496,16901,6692,11481,17876,21655,14222,20976,15398,11022,14864,27607,19197,21817,14901,23668,21475,5483,14941,15646,15234,17279,25836,22866,243,25,30,126,106,274,56,750,99,1550,267,2875,670,7241,1801,13581,2854,26082,6738,49451,12891,71947,8925,11149
,01:13:23,26.4,12740,16196,30288,10640,21436,15968,35383,19509,28732,22031,20924,27167,30342,22395,25442,22649,30999,22340,17220,29373,32701,9675,40294,25635,16183,17762,29311,15169,23820,15934,24276,22382,10032,22932,35691,27227,4520,35626,12143,28926,22681,7202,31089,20424,14934,3621,26655,29801,6467,17060,6673,11621,18065,21885,14550,20562,15469,11186,14605,28030,19549,21718,14797,23892,21111,4963,15200,15363,15044,16244,25836,22720,267,0,46,138,54,291,74,803,117,1567,223,2934,717,7286,1783,13542,2872,26324,6728,49296,12996,72712,9132,11015
,01:13:39,26.4,12803,16227,29878,10817,21609,15445,35384,19516,28894,21877,20876,27329,30334,22593,25800,22907,30800,22617,17335,29122,32179,9818,40239,25022,16329,17958,28967,14730,23420,16223,24692,22648,10267,23098,36024,26823,4582,35264,12241,28816,22672,7291,31010,20569,14741,3621,26835,30052,6437,17190,6722,11591,17819,21885,14320,21011,15364,11038,14827,28102,19545,22223,14895,24064,21409,5498,15004,15842,15168,17065,25723,23029,267,18,36,146,15,296,53,756,110,1610,240,3011,705,7249,1877,13532,2818,26698,6661,49882,12792,70010,9233,11138
,01:13:55,26.4,12657,16478,30136,10749,21875,15824,35015,19630,28548,22127,20910,26990,30541,22805,25731,23722,31112,22346,17714,28949,32045,9815,40229,25513,16373,17667,29298,15375,24201,15472,24221,22626,10274,22633,35581,27456,4627,35947,12047,28643,23151,7266,30765,20688,14914,3702,26780,30170,6624,17265,6841,11727,17808,22121,14455,20837,15741,11317,15038,27884,19653,22452,14800,24046,21313,5170,15355,15564,15087,16932,25653,23510,261,0,21,126,13,295,22,769,145,1520,242,2951,705,7265,1868,13629,2875,26375,6720,49925,12889,71165,9267,11112
,01:14:11,26.4,12805,16262,30046,10490,21783,15987,34864,19804,28876,22215,21048,27192,30024,22499,26011,22841,31200,22394,17337,29061,32659,9922,41223,25758,16147,17718,29355,15128,24239,15694,24332,22779,10339,22463,35404,27265,4615,36265,12328,29011,23081,7263,31289,20656,15361,3707,26735,30111,6585,17555,6847,11787,18124,21955,14444,21325,15625,11185,14856,27856,19506,22144,14997,24087,21316,4956,15277,15808,15166,16735,25789,23527,216,0,11,143,28,296,40,780,96,1509,214,2954,744,7226,1818,13718,2888,26442,6706,49906,13123,71279,9269,11211
,01:14:27,26.4,12846,16372,30241,10865,21455,15769,35387,19915,29121,21386,20706,27037,30728,22996,25865,23475,31001,22487,17926,29483,32861,9979,41738,25627,16377,17780,29295,15402,23218,15931,24642,22800,10471,22787,35463,27186,4703,36200,12437,29235,23112,7316,30819,21381,14894,3629,26282,30362,6609,17486,6885,11773,17708,21921,14787,21113,15732,11369,15087,28201,20258,22441,14980,24055,21304,5545,15485,15695,15317,17045,26091,23515,274,0,60,160,40,244,67,770,127,1488,254,2929,708,7215,1854,13485,2882,26250,6725,49405,12706,70912,9248,11059
,01:14:43,26.4,13000,16446,30502,10683,21834,15735,35251,19807,29209,22300,20621,27587,30663,22698,25747,23465,30950,22676,17673,29440,32584,9859,41437,25724,16367,17913,29481,15046,24042,15519,24313,23219,10542,22760,36063,27338,4658,36261,12483,29233,23512,7260,31092,21257,15040,3742,27170,30532,6584,17179,6938,11744,17779,21965,14801,21126,15529,11182,15081,28410,20607,22647,14922,24528,20934,5100,14976,15888,15307,17509,26847,23533,265,16,46,160,52,271,63,736,142,1554,263,2900,732,7399,1799,13572,2882,26191,6643,48115,12939,70812,9343,11038
,01:14:59,26.4,12903,16616,29850,10779,21767,15975,36022,19319,28627,22180,21370,27810,29957,23144,25916,22973,31706,22680,17514,29265,32206,9922,41537,25984,16315,18124,29611,15507,23759,16072,23874,22650,10404,23194,36874,26950,4688,35866,12511,29085,23517,7334,31292,21824,14961,3739,27187,30179,6781,17314,7021,11566,18025,22164,14953,21259,16083,11367,14930,28491,19890,22834,14830,24711,21345,5562,15602,15907,15290,17045,26147,23083,286,0,31,165,62,311,89,789,151,1491,224,3047,715,7156,1849,13621,2884,26395,6730,49766,12780,71140,9341,11253
,01:15:15,26.4,13000,16579,30708,10796,21801,16189,35812,20252,29285,22443,21266,27874,30362,23118,25751,23091,31102,22593,17656,29980,32605,9773,41319,26021,16591,17873,29263,15303,24307,16178,25117,23060,10361,23214,35880,26964,4567,36040,12532,29253,23197,7341,31586,21433,15350,3833,27050,30112,6490,17528,6971,11802,18252,22270,14316,21130,15881,11228,15250,28514,20148,22462,15085,24193,21140,5141,15287,15822,15287,17178,26193,23215,269,0,42,178,60,279,61,765,127,1538,246,2952,753,7156,1888,13436,2896,25702,6568,49958,13036,69824,9301,11278
,01:15:31,26.4,12945,16305,30479,10796,22114,16133,35606,19995,29213,22841,21391,27943,30946,23330,26327,23201,30746,22351,17572,29116,32452,9877,41674,25815,16333,17904,29853,15575,23937,15853,25359,23397,10474,23496,36645,27873,4665,36742,12573,29003,23346,7310,31482,21765,15180,3782,26664,30590,6715,17777,6891,11713,18334,22774,14962,21733,16048,11138,15229,28534,20019,22704,15204,24514,21589,5589,15469,15939,15436,17288,26553,23947,244,18,42,113,50,299,45,731,134,1578,249,2969,729,7253,1855,13458,2969,26048,6829,49140,12937,71264,9301,11224
,01:15:47,26.4,13230,16410,30855,10928,21741,16262,36347,19723,29312,22347,21404,27900,31327,23056,26076,23222,31617,22949,17852,29582,32879,9815,42437,26443,16270,17847,29923,15449,24482,16221,25097,23149,10450,23793,36422,27522,4712,36168,12414,29482,23607,7286,31616,21686,15262,3739,27016,30766,6594,17621,7024,11730,18456,21966,15034,21663,16026,11381,15263,28327,20233,22521,15294,25114,21494,5301,15618,16050,15474,16963,26802,23884,265,0,47,128,18,301,72,755,130,1530,270,2880,688,7183,1870,13609,2908,26216,6779,49815,13180,71375,9580,11006
,01:16:03,26.5,13097,16754,30730,10933,22290,16204,35384,19755,28942,22241,21147,27970,31164,23375,26147,23470,31754,22938,17675,30138,32875,9920,41989,26601,16386,18104,29927,15586,24512,16019,25099,22994,10404,23645,36925,27849,4676,37271,12582,29028,23206,7499,31989,21818,15438,3812,27213,30598,6757,17448,6883,11861,18546,22574,14879,21708,16187,11506,15717,28432,20082,22702,15471,24844,21449,5247,15465,16100,15523,17139,26837,23794,246,4,8,146,55,276,22,750,156,1534,263,2842,739,7409,1810,13502,2925,25933,6658,50017,12932,71295,9582,11190
,01:16:19,26.5,13122,16530,30846,11085,22219,16245,36575,19624,29166,22626,21289,28038,31081,23330,26142,23763,31588,23062,17899,29751,32662,9844,41455,26545,16602,17943,30250,15314,24000,16533,25189,23425,10641,23801,36522,27786,4705,36702,12602,29480,24008,7271,30999,21734,15585,3821,26986,31365,6708,17696,6944,11868,18889,22443,14788,21395,16080,11491,15376,28187,20234,22892,15405,25015,21745,5250,15563,15994,15696,17045,27196,23728,230,0,4,137,9,298,43,776,93,1506,201,2974,710,7197,1821,13695,2904,25629,6785,50659,13011,70918,9624,11032
,01:16:35,26.5,13218,16606,30646,11009,22219,16307,35952,20139,28854,22038,21206,27870,30871,23423,26094,23055,31084,23054,17763,29377,33013,9980,41637,26017,16660,18177,30355,15553,24021,16098,25304,23278,10904,23393,36929,27871,4828,36451,12598,29815,23995,7430,31758,21561,15186,3744,27079,31401,6733,17684,7026,12077,18471,22970,15201,21298,16294,11653,15415,28713,20727,23027,15230,25140,21987,5014,15738,16420,15597,17726,26709,23989,287,6,41,147,18,274,57,759,127,1540,211,2970,700,7295,1849,13803,2850,26640,6701,49301,13134,70935,9665,11063
,01:16:51,26.5,13321,16952,30795,11145,22424,16170,36076,19945,29264,22459,21044,28600,31038,23665,26755,23689,31907,22903,18070,29598,33536,10025,41667,25985,16824,18185,29905,15786,24253,16025,25412,23484,10664,23863,36526,27991,4854,36910,12820,29393,24008,7369,31636,21870,15416,3845,27723,30986,6788,17976,7075,11959,18586,23460,15105,21459,16148,11480,15305,28082,20646,23151,15493,24786,22387,5570,15887,16196,15495,16983,26877,24223,289,0,44,169,56,297,54,740,116,1565,266,2941,705,7184,1840,13652,2850,26265,6710,49978,13105,71557,9680,11111
,01:17:07,26.5,13336,16951,30819,11194,22262,16369,36233,19671,29372,22725,21042,27240,31257,23515,26599,23890,31389,22798,18247,29357,33240,9999,42113,26541,16704,17994,29600,15608,23992,16455,25598,23426,10597,24133,37206,28292,5721,36468,12592,29114,23857,7414,31996,22202,15636,3916,27865,31185,6973,17910,7079,12121,18292,22769,15421,21854,16290,11521,15538,28658,20690,23116,15449,25203,21950,5207,15956,16156,15568,17269,26943,23937,240,11,33,128,35,299,44,756,130,1548,231,2959,683,7262,1854,13683,2860,26493,6739,50226,13015,70298,9621,11063
,01:17:23,26.5,13363,16836,30770,11088,22457,16203,36790,20437,29439,22601,21591,28207,31517,23223,26838,23595,32090,22967,18021,30069,33488,9895,42348,27322,16721,17699,29840,15719,24169,16172,25435,23689,10618,23738,37014,28317,5678,37011,12621,29819,24238,7597,31916,22129,15403,3907,27631,31061,6970,18081,6969,11869,18799,23231,14796,21819,16462,11775,15641,29402,20767,22824,15719,24968,21859,5124,15593,16058,15795,17502,27201,24293,246,20,53,181,57,360,80,741,130,1546,239,2932,725,7284,1823,13672,2871,26209,6771,49255,12974,70850,9779,11195
,01:17:39,26.5,13164,16884,31441,11159,22522,16293,36339,20286,29207,22653,21680,28162,31452,23829,26418,23905,31372,23060,18111,29772,32588,9912,41532,26596,17188,18743,29819,16118,24602,16370,25263,24098,10525,23898,37276,28479,5740,36969,12739,30241,24188,7477,32269,21741,15772,3734,27796,31434,6725,17903,7113,12296,18741,22805,15489,22083,16771,11782,15565,29230,20744,23127,15326,25066,22054,5675,15498,16166,15446,17604,27043,23982,246,0,17,125,42,322,34,753,134,1503,217,2925,720,7205,1874,13726,2910,26461,6767,49742,13027,70919,9537,11279
,01:17:55,26.5,13390,17083,31052,11087,22197,16648,36529,20034,29497,22959,21456,27802,31206,23747,26666,23844,31950,23253,18372,29983,33599,10041,41373,26504,16856,18513,30489,15785,24849,16518,25581,23806,10627,23447,37494,28085,5820,37254,12665,29816,24176,7711,32208,22133,15688,3892,27938,31141,6797,18058,7239,12359,18590,23196,15403,22257,16452,12040,15585,29014,20715,22905,15731,25490,21730,5349,16003,16410,15457,17516,27352,24418,245,2,23,172,62,309,79,771,151,1574,222,2914,764,7358,1824,13320,2874,25710,6740,49174,13204,71122,9819,11172
,01:18:11,26.5,13485,17174,31304,11103,23200,16341,35807,20448,29671,22518,22185,27775,31525,24126,27133,23878,31735,23202,18230,29937,33286,10068,41857,27212,16541,18323,30636,15820,24470,16455,26203,24284,10892,23687,36809,28767,5952,36822,13019,29585,24290,7391,31543,21779,15758,3802,27893,31486,6874,18080,7219,12193,19048,23795,15426,22504,16654,11743,15726,29441,20657,23371,15713,25360,22079,5350,15673,16429,16032,18096,27293,24427,288,0,8,174,48,278,33,742,58,1517,248,3009,700,7185,1896,13493,2864,25979,6645,48720,13149,71034,9807,11130
,01:18:27,26.5,13384,17292,30712,11170,22266,16058,36784,20294,29697,23285,21877,28197,31811,23905,26855,23920,31699,23364,18395,29490,32824,10177,42636,27216,16945,18107,30413,15838,24578,16377,25293,23739,10844,24043,37625,27883,5913,37023,13037,30174,24075,7547,32276,22114,15856,3958,28300,30928,6937,18158,7163,12171,18625,23340,15175,22213,16634,11861,15877,29183,20643,23146,15767,25543,21925,5481,15652,16743,15875,17841,27240,24097,235,3,27,159,33,295,79,686,155,1499,257,2961,706,7270,1886,13318,2914,26368,6700,50794,12869,71394,9729,11150
